# ./results/CF_table_alphaiPP5slipsys.dat for alphaiPP5slipsys produced by f_spieckermann@MUL-12-linux 06:37:07 PM (CEST) Wednesday 15 May 2019
#Peakindex	2theta(°)	C_[010](001)_0	C_[100](001)_0	C_[110](001)_0	C_[010](100)_0	C_[100](010)_0	C_[010](001)_90	C_[100](001)_90	C_[110](001)_90	C_[010](100)_90	C_[100](010)_90	
[ 1  1  0]	   14.1	0.010420427	0.010420082	0.010420112	0.10201487	0.094585001	0.0027344488	0.12258169	  0.143547	0.52646953	 0.1980043	
[ 0  4  0]	   16.9	0.0055255037	0.0055253769	0.0055253315	0.0005538895	         0	0.13001768	9.8557488e-68	0.0029313435	0.099720796	0.50549793	
[ 1  3  0]	   18.6	0.0031193196	0.0031193975	0.0031194031	0.25565156	0.28972041	0.033763277	0.041719578	0.099769268	0.32105358	0.33262282	
[ 1  1  1]	   21.3	0.22364868	0.22364346	0.22364318	0.23846024	0.038723046	0.085500036	0.52018377	0.56655847	0.098426463	0.049536401	
[ 1  3 -1]	   21.8	0.23528051	0.23527893	0.23527675	0.22868368	0.22370829	0.29111905	0.39955865	0.55350733	 0.1605387	0.12328208	
[ 0  4  1]	   21.9	0.22213449	 0.2221396	0.22213794	0.00035379468	0.20715355	0.56629366	0.040757799	0.11238131	0.037182226	0.19456859	
[ 0  6  0]	   25.5	0.0055255037	0.0055253769	0.0055253315	0.0005538895	         0	0.13001768	9.8557488e-68	0.0029313435	0.099720796	0.50549793	
[ 1  3  1]	   24.5	0.21109168	0.21109065	 0.2110891	0.21482536	0.20103958	0.24039725	0.30007259	0.48375343	0.11357657	0.15329863	
[ 0  2  1]	   16.2	0.19325498	0.19325889	0.19325728	0.00018113266	0.17107377	0.55239399	0.13463618	  0.196469	0.0084912983	0.048203819	
